Date,open,high,low,close,volume,dividends,splits
2014-12-11,104.29000091552734,105.91999816894531,103.93000030517578,104.83999633789062,173000,0.0,0.0
2014-12-12,103.58000183105469,104.58999633789062,103.05000305175781,103.08999633789062,192300,0.0,0.0
2014-12-15,103.36000061035156,104.43000030517578,102.72000122070312,103.13999938964844,142700,0.0,0.0
2014-12-16,102.97000122070312,105.22000122070312,102.75,103.6500015258789,185200,0.0,0.0
2014-12-17,103.9000015258789,106.13999938964844,103.5,105.91999816894531,185300,0.0,0.0
2014-12-18,106.4000015258789,107.43000030517578,105.54000091552734,106.95999908447266,261100,0.0,0.0
2014-12-19,106.5199966430664,107.08000183105469,105.98999786376953,106.2699966430664,367700,0.0,0.0
2014-12-22,106.33999633789062,106.87000274658203,105.6500015258789,105.8499984741211,158400,0.0,0.0
2014-12-23,106.16999816894531,107.69000244140625,106.16999816894531,106.6500015258789,120800,0.0,0.0
2014-12-24,106.81999969482422,107.31999969482422,106.16999816894531,106.86000061035156,75800,0.0,0.0
2014-12-26,107.37000274658203,107.6500015258789,106.80000305175781,106.9800033569336,94700,0.0,0.0
2014-12-29,107.05999755859375,108.4000015258789,106.33000183105469,108.19999694824219,99400,0.0,0.0
2014-12-30,107.08000183105469,108.37000274658203,106.5,107.51000213623047,82200,0.0,0.0
2014-12-31,107.5999984741211,108.8499984741211,106.94000244140625,107.0,273700,0.0,0.0
2015-01-02,107.75,108.23999786376953,105.72000122070312,106.19000244140625,143900,0.0,0.0
2015-01-05,105.44000244140625,106.02999877929688,104.69000244140625,105.05000305175781,176200,0.0,0.0
2015-01-06,105.37000274658203,105.4000015258789,102.98999786376953,104.91999816894531,190200,0.0,0.0
2015-01-07,105.33000183105469,106.22000122070312,104.94000244140625,105.61000061035156,202900,0.0,0.0
2015-01-08,106.44000244140625,108.01000213623047,106.22000122070312,107.73999786376953,178400,0.0,0.0
2015-01-09,107.70999908447266,108.29000091552734,106.94999694824219,107.87000274658203,170800,0.0,0.0
2015-01-12,108.30000305175781,109.19000244140625,107.5,108.5199966430664,194200,0.0,0.0
2015-01-13,109.44000244140625,111.11000061035156,108.69000244140625,111.06999969482422,330100,0.0,0.0
2015-01-14,110.02999877929688,111.19000244140625,107.31999969482422,108.01000213623047,403800,0.0,0.0
2015-01-15,107.88999938964844,107.9800033569336,105.11000061035156,105.61000061035156,267900,0.0,0.0
2015-01-16,104.52999877929688,105.75,103.5199966430664,105.61000061035156,354200,0.7,0.0
2015-01-20,106.80999755859375,108.80999755859375,105.73999786376953,107.69000244140625,224700,0.0,0.0
2015-01-21,107.4800033569336,108.61000061035156,107.4800033569336,108.2699966430664,112100,0.0,0.0
2015-01-22,109.01000213623047,111.16999816894531,108.13999938964844,110.77999877929688,259400,0.0,0.0
2015-01-23,110.81999969482422,111.83000183105469,108.94000244140625,110.73999786376953,267600,0.0,0.0
2015-01-26,110.33999633789062,111.45999908447266,110.04000091552734,111.12999725341797,205100,0.0,0.0
2015-01-27,109.98999786376953,111.86000061035156,109.38999938964844,111.04000091552734,190500,0.0,0.0
2015-01-28,111.77999877929688,112.19999694824219,110.58999633789062,110.98999786376953,251900,0.0,0.0
2015-01-29,110.95999908447266,112.48999786376953,110.47000122070312,111.56999969482422,240400,0.0,0.0
