Date,open,high,low,close,volume,dividends,splits
1990-04-18,7.4237799644470215,7.439023971557617,7.3932929039001465,7.3932929039001465,747020,0.0,0.0
1990-04-19,7.408536911010742,7.469511985778809,7.332316875457764,7.347560882568359,669940,0.0,0.0
1990-04-20,7.362804889678955,7.408536911010742,7.271340847015381,7.286584854125977,711760,0.0,0.0
1990-04-23,7.240853786468506,7.240853786468506,7.195121765136719,7.2103657722473145,553500,0.0,0.0
1990-04-24,7.2103657722473145,7.271340847015381,7.195121765136719,7.22560977935791,314060,0.0,0.0
1990-04-25,7.256097793579102,7.286584854125977,7.256097793579102,7.271340847015381,336200,0.0,0.0
1990-04-26,7.301828861236572,7.301828861236572,7.195121765136719,7.256097793579102,453460,0.0,0.0
1990-04-27,7.256097793579102,7.271340847015381,7.103659152984619,7.103659152984619,392780,0.0,0.0
1990-04-30,7.103659152984619,7.22560977935791,7.073171138763428,7.22560977935791,460840,0.0,0.0
1990-05-01,7.271340847015381,7.347560882568359,7.256097793579102,7.317072868347168,1210320,0.0,0.0
1990-05-02,7.301828861236572,7.408536911010742,7.286584854125977,7.378048896789551,1002040,0.0,0.0
1990-05-03,7.3932929039001465,7.439023971557617,7.317072868347168,7.347560882568359,394420,0.0,0.0
1990-05-04,7.3932929039001465,7.4237799644470215,7.362804889678955,7.362804889678955,805240,0.0,0.0
1990-05-07,7.378048896789551,7.545732021331787,7.362804889678955,7.530488014221191,1013520,0.0,0.0
1990-05-08,7.560976028442383,7.682927131652832,7.530488014221191,7.667683124542236,1395640,0.0,0.0
1990-05-09,7.682927131652832,7.7896342277526855,7.667683124542236,7.759146213531494,2475580,0.0,0.0
1990-05-10,7.77439022064209,7.820121765136719,7.759146213531494,7.804878234863281,1369400,0.0,0.0
1990-05-11,7.804878234863281,7.8353657722473145,7.713415145874023,7.8353657722473145,3125840,0.0,0.0
1990-05-14,7.820121765136719,7.865853786468506,7.820121765136719,7.8353657722473145,1398100,0.0,0.0
1990-05-15,7.77439022064209,7.926828861236572,7.77439022064209,7.926828861236572,899540,0.0,0.0
1990-05-16,7.911584854125977,7.926828861236572,7.820121765136719,7.820121765136719,373100,0.0,0.0
1990-05-17,7.804878234863281,7.85060977935791,7.7896342277526855,7.7896342277526855,987280,0.0,0.0
1990-05-18,7.77439022064209,7.804878234863281,7.682927131652832,7.682927131652832,1280020,0.0,0.0
1990-05-21,7.698171138763428,7.728659152984619,7.667683124542236,7.682927131652832,812620,0.0,0.0
1990-05-22,7.743902206420898,7.926828861236572,7.743902206420898,7.896340847015381,1447300,0.0,0.0
1990-05-23,7.896340847015381,7.911584854125977,7.865853786468506,7.911584854125977,784740,0.0,0.0
1990-05-24,7.881097793579102,8.170731544494629,7.881097793579102,8.170731544494629,1085680,0.0,0.0
1990-05-25,8.140243530273438,8.170731544494629,8.109756469726562,8.109756469726562,930700,0.0,0.0
1990-05-29,8.170731544494629,8.185976028442383,8.109756469726562,8.170731544494629,741280,0.0,0.0
1990-05-30,8.292682647705078,8.307927131652832,8.231706619262695,8.24695110321045,845420,0.0,0.0
1990-05-31,8.24695110321045,8.292682647705078,8.20121955871582,8.20121955871582,1192280,0.0,0.0
1990-06-01,8.262194633483887,8.338415145874023,8.262194633483887,8.32317066192627,465760,0.0,0.0
1990-06-04,8.292682647705078,8.353658676147461,8.24695110321045,8.353658676147461,998760,0.032927,0.0
1990-06-05,8.353658676147461,8.460366249084473,8.353658676147461,8.414633750915527,736360,0.0,0.0
1990-06-06,8.368902206420898,8.39939022064209,8.338415145874023,8.353658676147461,782280,0.0,0.0
1990-06-07,8.536584854125977,8.55182933807373,8.47560977935791,8.521341323852539,2137740,0.0,0.0
1990-06-08,8.521341323852539,8.521341323852539,8.414633750915527,8.445121765136719,1008600,0.0,0.0
1990-06-11,8.414633750915527,8.567072868347168,8.414633750915527,8.55182933807373,1517000,0.0,0.0
1990-06-12,8.59756088256836,8.689023971557617,8.536584854125977,8.689023971557617,1617040,0.0,0.0
1990-06-13,8.719511985778809,8.841463088989258,8.719511985778809,8.75,1179980,0.0,0.0
1990-06-14,8.75,8.841463088989258,8.75,8.82621955871582,940540,0.0,0.0
1990-06-15,8.780488014221191,8.810976028442383,8.75,8.765243530273438,1711340,0.0,0.0
1990-06-18,8.734756469726562,8.734756469726562,8.612805366516113,8.612805366516113,1244760,0.0,0.0
1990-06-19,8.59756088256836,8.59756088256836,8.490854263305664,8.506097793579102,1124220,0.0,0.0
1990-06-20,8.506097793579102,8.582317352294922,8.506097793579102,8.521341323852539,1635080,0.0,0.0
1990-06-21,8.55182933807373,8.567072868347168,8.506097793579102,8.567072868347168,1827780,0.0,0.0
1990-06-22,8.536584854125977,8.536584854125977,8.384145736694336,8.47560977935791,718320,0.0,0.0
1990-06-25,8.414633750915527,8.445121765136719,8.353658676147461,8.414633750915527,1089780,0.0,0.0
1990-06-26,8.414633750915527,8.490854263305664,8.384145736694336,8.429878234863281,427220,0.0,0.0
1990-06-27,8.414633750915527,8.582317352294922,8.39939022064209,8.55182933807373,766700,0.0,0.0
1990-06-28,8.567072868347168,8.658536911010742,8.55182933807373,8.643293380737305,874120,0.0,0.0
1990-06-29,8.62804889678955,8.643293380737305,8.47560977935791,8.55182933807373,1645740,0.0,0.0
1990-07-02,8.521341323852539,8.62804889678955,8.506097793579102,8.62804889678955,440340,0.0,0.0
1990-07-03,8.62804889678955,8.75,8.62804889678955,8.734756469726562,596140,0.0,0.0
1990-07-05,8.765243530273438,8.765243530273438,8.658536911010742,8.658536911010742,435420,0.0,0.0
1990-07-06,8.612805366516113,8.719511985778809,8.612805366516113,8.719511985778809,331280,0.0,0.0
